Variable,REGION,EMISSION,TECHNOLOGY,STORAGE,TIMESLICE,FUEL,SEASON,DAYTYPE,DAILYTIMEBRACKET,MODE_OF_OPERATION,REGION,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,SN,UGEL3R,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,SN,UGEL3R,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,SN,UGEL3U,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,SN,UGEL3U,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,SN,UGGAS,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,SN,UGGAS,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,SN,UGOIL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,SN,UGOIL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGBIOMASS,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGBIOMASS,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGCOAL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGCOAL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGDIESEL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGDIESEL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGEL_Export,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGEL_Export,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGEL1,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGEL1,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGEL2,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGEL2,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGEL3C,,,,1,,0.61805956604,0.7032737587,0.71764723698,0.8418751564,0.95070292052,1.06055736166,1.16938512578,1.27923956692,1.38909400806,1.49792177218,1.60777621332,1.79360475394,1.98045997158,2.16731518922,2.35314372984,2.53999894748,2.7258274881,2.91268270574,3.09953792338,3.285366464,3.47222168164,3.77098469446,4.06974770728,4.36748404308,4.6662470559,4.96501006872,5.26377308154,5.56253609436,5.86129910718,6.15903544298,6.4577984558,7.01323072362,7.56866299144,8.12409525926,8.67952752708,9.2349597949,9.79039206272,10.34582433054,10.90125659836,11.45668886618,12.012121134,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGEL3C,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGEL3I,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGEL3I,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGEL3R,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGEL3R,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGEL3U,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGEL3U,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGGAS,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGGAS,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGOIL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WD,UGOIL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGBIOMASS,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGBIOMASS,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGCOAL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGCOAL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGDIESEL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGDIESEL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGEL_Export,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGEL_Export,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGEL1,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGEL1,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGEL2,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGEL2,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGEL3C,,,,1,,0.580871656568,0.66095861254,0.674467255716,0.79122052888,0.893500255784,0.996744885772,1.099024612676,1.202269242664,1.305513872652,1.407793599556,1.511038229544,1.685685687748,1.861298049036,2.036910410324,2.211557868528,2.387170229816,2.56181768802,2.737430049308,2.913042410596,3.0876898688,3.263302230088,3.544089027532,3.824875824976,4.104697719336,4.38548451678,4.666271314224,4.947058111668,5.227844909112,5.508631706556,5.788453600916,6.06924039836,6.591252966804,7.113265535248,7.635278103692,8.157290672136,8.67930324058,9.201315809024,9.723328377468,10.245340945912,10.767353514356,11.2893660828,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGEL3C,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGEL3I,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGEL3I,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGEL3R,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGEL3R,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGEL3U,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGEL3U,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGGAS,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGGAS,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGOIL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDC,,WN,UGOIL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGBIOMASS,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGBIOMASS,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGCOAL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGCOAL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGDIESEL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGDIESEL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGEL_Export,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGEL_Export,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGEL1,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGEL1,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGEL2,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGEL2,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGEL3C,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGEL3C,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGEL3I,,,,1,,3.668010438528,4.174664848416,4.257362572344,4.992220828008,5.641240939848,6.290261051688,6.939281163528,7.588301275368,8.237321387208,8.886341499048,9.535361610888,10.641836220912,11.748310830936,12.853738634328,13.960213244352,15.066687854376,16.172115657768,17.278590267792,18.385064877816,19.490492681208,20.596967291232,22.368164112576,24.13936093392,25.911604561896,27.68280138324,29.453998204584,31.225195025928,32.996391847272,34.767588668616,36.53878548996,38.311029117936,41.60532958884,44.899630059744,48.19497733728,51.489277808184,54.78462508572,58.078925556624,61.373226027528,64.668573305064,67.962873775968,71.258221053504,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGEL3I,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGEL3R,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGEL3R,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGEL3U,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGEL3U,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGGAS,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGGAS,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGOIL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SD,UGOIL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SN,UGBIOMASS,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SN,UGBIOMASS,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SN,UGCOAL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SN,UGCOAL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SN,UGDIESEL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SN,UGDIESEL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SN,UGEL_Export,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SN,UGEL_Export,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SN,UGEL1,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SN,UGEL1,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SN,UGEL2,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SN,UGEL2,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SN,UGEL3C,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SN,UGEL3C,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SN,UGEL3I,,,,1,,3.369492891072,3.834913712784,3.910881160956,4.585933675092,5.182133901252,5.778334127412,6.374534353572,6.970734579732,7.566934805892,8.163135032052,8.759335258212,9.775760482488,10.792185706764,11.807649317772,12.824074542048,13.840499766324,14.855963377332,15.872388601608,16.888813825884,17.904277436892,18.920702661168,20.547752310624,22.17480196008,23.802813222804,25.42986287226,27.056912521716,28.683962171172,30.311011820628,31.938061470084,33.56511111954,35.193122382264,38.21931933666,41.245516291056,44.27267485872,47.298871813116,50.32603038078,53.352227335176,56.378424289572,59.405582857236,62.431779811632,65.458938379296,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SN,UGEL3I,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SN,UGEL3R,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfProductionByTechnologyByMode,Uganda,,UGEL00TDI,,SN,UGEL3R,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
